player_id,name,country,club,league,games_played,games_started,minutes_played,minutes_per_90,goals,assists,non_penalty_goals,penalty_goals,penalty_attempted,yellow_cards,red_card,goals_per_90,assits_per_90,non_penalty_goals_per_90,DF,FW,GK,MF
1092,Joan Jordán,ESP,Sevilla,La Liga,10.0,9.0,684.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,1
1093,Jorginho,ITA,Chelsea,Premier League,13.0,11.0,903.0,10.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.2,0.0,0.2,0,0,0,1
1094,Josan,ESP,Elche,La Liga,12.0,3.0,392.0,4.4,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,1,0,0,1
1095,Willian José,BRA,Betis,La Liga,10.0,2.0,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1096,Joselu,ESP,Espanyol,La Liga,14.0,14.0,1260.0,14.0,7.0,1.0,5.0,2.0,2.0,1.0,0.0,0.5,0.07,0.57,0,1,0,0
1097,Diogo Jota,POR,Liverpool,Premier League,4.0,2.0,196.0,2.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.46,0,1,0,1
1098,Stevan Jovetić,MNE,Hertha BSC,Bundesliga,8.0,4.0,398.0,4.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.45,0.68,0,1,0,1
1099,Luka Jović,SRB,Fiorentina,Serie A,14.0,9.0,749.0,8.3,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.36,0.0,0.36,0,1,0,1
1100,Juanmi,ESP,Betis,La Liga,4.0,4.0,313.0,3.5,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.58,0.0,0.58,0,1,0,0
1101,Juanpe,ESP,Girona,La Liga,7.0,7.0,615.0,6.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1102,Jubal,BRA,Auxerre,Ligue 1,15.0,15.0,1350.0,15.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.13,1,0,0,0
1103,Christopher Jullien,FRA,Montpellier,Ligue 1,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1104,Anthony Jung,GER,Werder Bremen,Bundesliga,15.0,14.0,1142.0,12.7,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,1,1,0,0
1105,Lago Junior,CIV,Mallorca,La Liga,5.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1106,Hamed Junior Traorè,CIV,Sassuolo,Serie A,6.0,2.0,239.0,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0,1,0,1
1107,Vinicius Júnior,BRA,Real Madrid,La Liga,14.0,14.0,1227.0,13.6,6.0,3.0,6.0,0.0,0.0,3.0,0.0,0.44,0.22,0.66,0,1,0,0
1108,James Justin,ENG,Leicester City,Premier League,14.0,14.0,1252.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1109,Mathias Jørgensen,DEN,Brentford,Premier League,8.0,5.0,457.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1110,Ozan Kabak,TUR,Hoffenheim,Bundesliga,14.0,14.0,1256.0,14.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,0.14,0.14,0.29,1,0,0,0
1111,Issa Kaboré,BFA,Marseille,Ligue 1,7.0,4.0,366.0,4.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1,0,0,0
1112,Abdoul Kader Bamba,FRA,Nantes,Ligue 1,4.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1
1113,Pavel Kadeřábek,CZE,Hoffenheim,Bundesliga,13.0,5.0,600.0,6.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,1,1,0,0
1114,Kaiky,BRA,Almería,La Liga,8.0,6.0,484.0,5.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0
1115,Florian Kainz,AUT,Köln,Bundesliga,14.0,13.0,1031.0,11.5,5.0,4.0,3.0,2.0,2.0,3.0,1.0,0.44,0.35,0.79,0,1,0,1
1116,Gaël Kakuta,COD,Lens,Ligue 1,2.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1117,Sasa Kalajdzic,AUT,Wolves,Premier League,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1118,Sasa Kalajdzic,AUT,Stuttgart,Bundesliga,3.0,3.0,233.0,2.6,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.16,1.16,0,1,0,0
1119,Arnaud Kalimuendo,FRA,Rennes,Ligue 1,10.0,8.0,605.0,6.7,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.45,0.15,0.6,0,1,0,0
1120,Yayah Kallon,SLE,Hellas Verona,Serie A,12.0,3.0,410.0,4.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0,1,0,1
1121,Felix Kalu Nmecha,GER,Wolfsburg,Bundesliga,13.0,6.0,665.0,7.4,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.27,0.27,0.54,0,1,0,1
1122,Gedeon Kalulu,COD,Lorient,Ligue 1,12.0,12.0,1080.0,12.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,1,0,0,0
1123,Pierre Kalulu,FRA,Milan,Serie A,15.0,10.0,1040.0,11.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1124,Daichi Kamada,JPN,Eint Frankfurt,Bundesliga,13.0,11.0,961.0,10.7,7.0,3.0,5.0,2.0,2.0,1.0,0.0,0.66,0.28,0.94,0,1,0,1
1125,Bingourou Kamara,SEN,Montpellier,Ligue 1,5.0,4.0,408.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0
1126,Boubacar Kamara,FRA,Aston Villa,Premier League,9.0,8.0,669.0,7.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
1127,Jakub Kamiński,POL,Wolfsburg,Bundesliga,13.0,10.0,797.0,8.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0,1,0,1
1128,Marcin Kamiński,POL,Schalke 04,Bundesliga,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1129,Kevin Kampl,SVN,RB Leipzig,Bundesliga,15.0,9.0,721.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1
1130,Nordine Kandil,FRA,Strasbourg,Ligue 1,3.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1131,Harry Kane,ENG,Tottenham,Premier League,15.0,15.0,1335.0,14.8,12.0,1.0,10.0,2.0,3.0,4.0,0.0,0.81,0.07,0.88,0,1,0,0
1132,Wilfried Kanga,CIV,Hertha BSC,Bundesliga,14.0,10.0,933.0,10.4,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.19,0.0,0.19,0,1,0,0
1133,Lee Kangin,KOR,Mallorca,La Liga,14.0,13.0,1090.0,12.1,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.17,0.25,0.41,0,1,0,1
1134,N'Golo Kanté,FRA,Chelsea,Premier League,2.0,2.0,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1135,Kenan Karaman,TUR,Schalke 04,Bundesliga,9.0,4.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0
1136,Yann Karamoh,FRA,Torino,Serie A,6.0,0.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1137,Atakan Karazor,GER,Stuttgart,Bundesliga,12.0,5.0,486.0,5.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,1
1138,Jon Karrikaburu,ESP,Real Sociedad,La Liga,6.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0
1139,Rick Karsdorp,NED,Roma,Serie A,9.0,7.0,547.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1140,Denso Kasius,NED,Bologna,Serie A,6.0,4.0,336.0,3.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.54,1,0,0,0
1141,Thomas Kastanaras,GRE,Stuttgart,Bundesliga,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1142,Grigoris Kastanos,CYP,Salernitana,Serie A,8.0,2.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,1
1143,Silas Katompa,COD,Stuttgart,Bundesliga,14.0,13.0,1043.0,11.6,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.26,0.17,0.43,1,1,0,0
1144,Moise Kean,ITA,Juventus,Serie A,13.0,6.0,489.0,5.4,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.74,0.0,0.74,0,1,0,0
1145,Michael Keane,ENG,Everton,Premier League,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1146,Neeskens Kebano,COD,Fulham,Premier League,12.0,9.0,713.0,7.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0,1,0,0
1147,Kévin Keben Biakolo,CMR,Toulouse,Ligue 1,10.0,3.0,304.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1148,Thilo Kehrer,GER,West Ham,Premier League,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0
1149,Check Keita,FRA,Reims,Ligue 1,2.0,1.0,121.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1150,Yannik Keitel,GER,Freiburg,Bundesliga,11.0,4.0,347.0,3.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.26,0.26,0,0,0,1
1151,Lloyd Kelly,ENG,Bournemouth,Premier League,5.0,5.0,450.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1,0,0,0
1152,Marc-Oliver Kempf,GER,Hertha BSC,Bundesliga,15.0,15.0,1294.0,14.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0
1153,Kenedy,BRA,Valladolid,La Liga,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1154,Jonjoe Kenny,ENG,Hertha BSC,Bundesliga,15.0,15.0,1350.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,1,0,0,0
1155,Franck Kessié,CIV,Barcelona,La Liga,7.0,2.0,216.0,2.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1
1156,Saîf-Eddine Khaoui,TUN,Clermont Foot,Ligue 1,14.0,8.0,740.0,8.2,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.24,0.24,0.49,0,1,0,1
1157,Wahbi Khazri,TUN,Montpellier,Ligue 1,11.0,8.0,707.0,7.9,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.25,0.13,0.38,0,1,0,1
1158,Rani Khedira,GER,Union Berlin,Bundesliga,14.0,14.0,1213.0,13.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,1
1159,Kike,ESP,Osasuna,La Liga,14.0,3.0,428.0,4.8,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.42,0.0,0.42,0,1,0,0
1160,Luca Kilian,GER,Köln,Bundesliga,13.0,13.0,1096.0,12.2,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.08,0.0,0.08,1,0,0,0
1161,Max Kilman,ENG,Wolves,Premier League,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1162,Joshua Kimmich,GER,Bayern Munich,Bundesliga,15.0,14.0,1276.0,14.2,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.14,0.21,0.35,0,0,0,1
1163,Presnel Kimpembe,FRA,Paris S-G,Ligue 1,8.0,7.0,614.0,6.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0
1164,Jakub Kiwior,POL,Spezia,Serie A,15.0,15.0,1288.0,14.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1165,Simon Kjær,DEN,Milan,Serie A,7.0,6.0,441.0,4.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1166,Mateusz Klich,POL,Leeds United,Premier League,11.0,0.0,199.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
1167,Lukas Klostermann,GER,RB Leipzig,Bundesliga,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1168,Justin Kluivert,NED,Valencia,La Liga,10.0,5.0,518.0,5.8,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.35,0.0,0.35,0,1,0,1
1169,Ansgar Knauff,GER,Eint Frankfurt,Bundesliga,11.0,7.0,638.0,7.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,1,0,0,0
1170,Robin Knoche,GER,Union Berlin,Bundesliga,14.0,14.0,1260.0,14.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.07,0.0,0.07,1,0,0,0
1171,Gregor Kobel,SUI,Dortmund,Bundesliga,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1172,Robin Koch,GER,Leeds United,Premier League,14.0,14.0,1215.0,13.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0
1173,Dominik Kohr,GER,Mainz 05,Bundesliga,14.0,14.0,1175.0,13.1,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.15,0.0,0.15,0,0,0,1
1174,Koke,ESP,Atlético Madrid,La Liga,10.0,8.0,742.0,8.2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0,0,0,1
1175,Sead Kolašinac,BIH,Marseille,Ligue 1,11.0,6.0,493.0,5.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18,0.18,0.37,1,0,0,0
1176,Luca Koleosho,CAN,Espanyol,La Liga,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1177,Randal Kolo Muani,FRA,Eint Frankfurt,Bundesliga,14.0,13.0,1113.0,12.4,5.0,9.0,5.0,0.0,0.0,3.0,1.0,0.4,0.73,1.13,0,1,0,1
1178,Timothée Kolodziejczak,FRA,Schalke 04,Bundesliga,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1179,Ibrahima Konaté,FRA,Liverpool,Premier League,2.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1180,Geoffrey Kondogbia,CTA,Atlético Madrid,La Liga,11.0,8.0,719.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0,0,0,1
1181,Ibrahima Koné,MLI,Lorient,Ligue 1,14.0,2.0,304.0,3.4,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.59,0.0,0.59,0,1,0,0
1182,Kouadio Koné,FRA,M'Gladbach,Bundesliga,14.0,14.0,1221.0,13.6,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.07,0.15,0,0,0,1
1183,Youssouf Koné,MLI,Ajaccio,Ligue 1,6.0,6.0,462.0,5.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0
1184,Ezri Konsa,ENG,Aston Villa,Premier League,15.0,14.0,1261.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1185,Teun Koopmeiners,NED,Atalanta,Serie A,15.0,14.0,1295.0,14.4,4.0,1.0,2.0,2.0,3.0,3.0,0.0,0.28,0.07,0.35,0,0,0,1
1186,Odilon Kossonou,CIV,Leverkusen,Bundesliga,11.0,5.0,521.0,5.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,1,0,0,0
1187,Filip Kostić,SRB,Juventus,Serie A,15.0,13.0,1065.0,11.8,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.08,0.42,0.51,1,1,0,0
1188,Filip Kostić,SRB,Eint Frankfurt,Bundesliga,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1
1189,Christian Kouamé,CIV,Fiorentina,Serie A,14.0,12.0,1005.0,11.2,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.18,0.18,0.36,0,1,0,0
1190,Rominigue Kouamé,MLI,Troyes,Ligue 1,14.0,14.0,1236.0,13.7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0,0,0,1
1191,Tomáš Koubek,CZE,Augsburg,Bundesliga,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1192,Kalidou Koulibaly,SEN,Chelsea,Premier League,9.0,8.0,742.0,8.2,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.12,0.0,0.12,1,0,0,0
1193,Jules Koundé,FRA,Barcelona,La Liga,7.0,7.0,572.0,6.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,1,0,0,0
1194,Cheikhou Kouyaté,SEN,Nott'ham Forest,Premier League,12.0,9.0,704.0,7.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,1,0,0,1
1195,Mateo Kovačić,CRO,Chelsea,Premier League,11.0,5.0,635.0,7.1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0,0,0,1
1196,Viktor Kovalenko,UKR,Spezia,Serie A,7.0,4.0,324.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1197,Emil Krafth,SWE,Newcastle Utd,Premier League,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1198,Alex Král,CZE,Schalke 04,Bundesliga,12.0,10.0,904.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1199,Andrej Kramarić,CRO,Hoffenheim,Bundesliga,14.0,11.0,1026.0,11.4,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.26,0.18,0.44,0,1,0,1
1200,Christoph Kramer,GER,M'Gladbach,Bundesliga,14.0,14.0,1183.0,13.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1
1201,Tom Krauß,GER,Schalke 04,Bundesliga,15.0,15.0,1232.0,13.7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0,0,0,1
1202,Julian Kristoffersen,NOR,Salernitana,Serie A,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1203,Toni Kroos,GER,Real Madrid,La Liga,11.0,10.0,858.0,9.5,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.1,0.21,0.31,0,0,0,1
1204,Rade Krunić,BIH,Milan,Serie A,8.0,5.0,471.0,5.2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19,0.19,0,1,0,1
1205,Max Kruse,GER,Wolfsburg,Bundesliga,5.0,2.0,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1206,Lukas Kübler,GER,Freiburg,Bundesliga,5.0,5.0,422.0,4.7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,1,0,0,1
1207,Takefusa Kubo,JPN,Real Sociedad,La Liga,12.0,10.0,842.0,9.4,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0,1,0,1
1208,Dejan Kulusevski,SWE,Tottenham,Premier League,9.0,7.0,611.0,6.8,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.15,0.74,0.88,0,1,0,1
1209,Sael Kumbedi,FRA,Lyon,Ligue 1,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1210,Marash Kumbulla,ALB,Roma,Serie A,3.0,1.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1211,Layvin Kurzawa,FRA,Fulham,Premier League,1.0,1.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1212,Khvicha Kvaratskhelia,GEO,Napoli,Serie A,12.0,11.0,869.0,9.7,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.62,0.52,1.14,0,1,0,0
1213,Grejohn Kyei,FRA,Clermont Foot,Ligue 1,14.0,6.0,596.0,6.6,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.3,0.15,0.45,0,1,0,0
1214,Daniel Kyereh,GHA,Freiburg,Bundesliga,9.0,5.0,429.0,4.8,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0,1,0,1
1215,Giorgos Kyriakopoulos,GRE,Sassuolo,Serie A,11.0,9.0,721.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.25,1,1,0,0
1216,César de la Hoz,ESP,Almería,La Liga,8.0,6.0,583.0,6.5,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.15,0.0,0.15,0,0,0,1
1217,Luca de la Torre,USA,Celta Vigo,La Liga,5.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1218,Gaëtan Laborde,FRA,Nice,Ligue 1,10.0,8.0,734.0,8.2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0,1,0,1
1219,Gaëtan Laborde,FRA,Rennes,Ligue 1,4.0,3.0,249.0,2.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0,1,0,0
1220,Alexandre Lacazette,FRA,Lyon,Ligue 1,15.0,15.0,1297.0,14.4,9.0,3.0,7.0,2.0,2.0,2.0,0.0,0.62,0.21,0.83,0,1,0,0
1221,Qazim Laçi,ALB,Ajaccio,Ligue 1,8.0,2.0,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1222,Maxence Lacroix,FRA,Wolfsburg,Bundesliga,10.0,9.0,804.0,8.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,1,0,0,0
1223,Alban Lafont,FRA,Nantes,Ligue 1,14.0,14.0,1259.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,1,0
1224,Konrad Laimer,AUT,RB Leipzig,Bundesliga,4.0,4.0,334.0,3.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
1225,Stefan Lainer,AUT,M'Gladbach,Bundesliga,4.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1226,Adam Lallana,ENG,Brighton,Premier League,11.0,8.0,489.0,5.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.37,0,1,0,1
1227,Vassilis Lambropoulos,GRE,Bochum,Bundesliga,9.0,5.0,477.0,5.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1228,Érik Lamela,ARG,Sevilla,La Liga,13.0,10.0,956.0,10.6,3.0,0.0,3.0,0.0,0.0,5.0,1.0,0.28,0.0,0.28,0,1,0,1
1229,Mohamed Lamine Bayo,GUI,Lille,Ligue 1,9.0,2.0,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1230,Sam Lammers,NED,Empoli,Serie A,14.0,10.0,883.0,9.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0,1,0,0
1231,Tariq Lamptey,GHA,Brighton,Premier League,11.0,0.0,188.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1232,Manuel Lanzini,ARG,West Ham,Premier League,5.0,1.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1233,Aymeric Laporte,ESP,Manchester City,Premier League,4.0,3.0,286.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1234,Julien Laporte,FRA,Lorient,Ligue 1,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1235,Juan Larios,ESP,Southampton,Premier League,5.0,2.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1236,Yasser Larouci,ALG,Troyes,Ligue 1,13.0,9.0,747.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1237,Jordan Larsson,SWE,Schalke 04,Bundesliga,9.0,3.0,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1238,Kevin Lasagna,ITA,Hellas Verona,Serie A,13.0,9.0,842.0,9.4,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.11,0.21,0.32,0,1,0,1
1239,Jamaal Lascelles,ENG,Newcastle Utd,Premier League,4.0,1.0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1240,Latasa,ESP,Getafe,La Liga,6.0,0.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1241,Toni Lato,ESP,Valencia,La Liga,9.0,2.0,276.0,3.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1,0,0,1
